branch_id,latitude,longitude,districtName,branchName,GTV2024,AOV2024,Bill2024,total_revenue,total_qty,transaction_count,performance_score,Category,dist_to_sudirman_cbd,dist_to_blok_m,dist_to_pondok_indah,dist_to_kemang,dist_to_senayan,dist_to_nearest_landmark,competitors_0.5km,same_category_competitors_0.5km,competitor_revenue_0.5km,competition_intensity_0.5km,competitors_1.0km,same_category_competitors_1.0km,competitor_revenue_1.0km,competition_intensity_1.0km,competitors_2.0km,same_category_competitors_2.0km,competitor_revenue_2.0km,competition_intensity_2.0km
5473,-6.22681651,106.71754446,Pasar Minggu,Event Bazaar The Green Corner Pejaten,30594000.0,63870.56367432,479.0,124927813.1666,7042.0,2488,0.01722384239720681,Tea and Traditional Drinks,8.313420490693892,9.03429975615838,6.826674794982223,9.872765836814999,8.928387511194163,6.826674794982223,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
5525,-6.2520817,106.7994406,Kebayoran Baru,COZY CUTS,631796986.63,405517.96317715,1558.0,799277052.0,6356.0,3528,0.18916151290359182,Fresh Seafood,3.1344631241122833,0.9844894713908385,3.988728515337898,2.9934772145993738,2.8420054633599814,0.9844894713908385,4,0,2527187946.52,505437589.304,15,0,9476954799.449999,592309674.9656249,39,0,16859510679.119991,421487766.9779998
5604,-6.2425903,106.80393167,Kebayoran Baru,THE GOLDEN TOOTH,631796986.63,405517.96317715,1558.0,11826936744.84,50974.0,15918,0.2682528642352738,Alcoholic Beverages,2.3527677174633035,0.7193762488088135,4.898632881556932,4.149000420142648,1.897493622921188,0.7193762488088135,2,1,1263593973.26,421197991.08666664,16,1,10108751786.079998,594632458.0047058,33,4,19314767598.899994,568081399.9676468
5612,-6.2674842,106.8149928,Mampang Prapatan,Store Haka Kemang,120286000.0,23158.64458991,5194.0,5399608389.6092,347972.0,12052,0.07033415491270358,Thai Appetizers and Salads,5.352258527707639,3.2939611622099734,5.442602359732522,2.9051461996754613,4.906685433331372,2.9051461996754613,1,0,120286000.0,60143000.0,14,0,1997915986.63,133194399.10866667,22,0,2726635986.63,118549390.72304349
5614,-6.24439894,106.80061744,Kebayoran Baru,Store Haka Blok M,631796986.63,405517.96317715,1558.0,40742505999.9965,2422602.0,43281,0.468622095120888,Thai Appetizers and Salads,2.3643071315948556,0.36427380933400605,4.481176267137581,3.8431374048417806,2.0067802623365774,0.36427380933400605,10,0,6317969866.3,574360896.9363637,16,0,10108751786.079998,594632458.0047058,33,2,19314767598.899994,568081399.9676468
5769,-6.26127526,106.81257534,Mampang Prapatan,SINSIN CORNDOG KEMANG VILLAGE,120286000.0,23158.64458991,5194.0,166591000.0,11532.0,3732,0.029461440742742463,Others,4.620436757159704,2.5881556199008515,5.187370406059792,3.0182007137862015,4.16989912795239,2.5881556199008515,9,3,1082574000.0,108257400.0,14,4,2159545986.63,143969732.442,26,5,5890995919.780001,218185034.06592596
5776,-6.22339568,106.82587254,Setia Budi,SMILE KIMBAB LOTTE AVENUE KUNINGAN,3051474531.0,87880.49796965,34723.0,1703160006.0,33402.0,7862,0.4407714457726424,Others,3.680975034915898,3.842474577897953,8.091299733970487,7.152774494734515,3.078214172765267,3.078214172765267,15,3,45772117965.0,2860757372.8125,24,3,68396033655.259995,2735841346.2103996,60,9,107317465594.93002,1759302714.670984
5833,-6.25055805,106.79778735,Kebayoran Baru,Filosofi Kopi - Perfecto Barito,631796986.63,405517.96317715,1558.0,3221517967.8521,123277.0,33544,0.2439002455327355,Others,2.9301347884085875,0.7925460620004773,3.8859937211491964,3.1032329374962857,2.670735697432576,0.7925460620004773,5,0,3158984933.15,526497488.85833335,15,1,9476954799.449999,592309674.9656249,34,5,17317071652.37999,494773475.7822854
5925,-6.22948272,106.80675533,Kebayoran Baru,PATTY & SONS,631796986.63,405517.96317715,1558.0,27007141154.0,162057.0,45675,0.39451493189042325,Salads and Bowls,1.6547808066245253,1.8496839831876652,6.006303940130353,5.620381380988962,1.003648438530642,1.003648438530642,4,0,2527187946.52,505437589.304,14,0,8845157812.82,589677187.5213333,47,0,67386277108.26996,1403880773.0889575
5939,-6.22450958,106.81036484,Kebayoran Baru,BRASSERIE PATTY PACIFIC PLACE,631796986.63,405517.96317715,1558.0,32897939372.774,267232.0,56917,0.4430937785645969,Coffee and Hot Beverages,1.9624946324361143,2.529011490830648,6.670614059158785,6.271301814696009,1.3602530882716033,1.3602530882716033,7,0,4422578906.41,552822363.30125,13,1,13052715914.929996,932336851.0664283,46,5,88531578020.97,1883650596.190851
6030,-6.23626199,106.78132771,Kebayoran Baru,Sesa,631796986.63,405517.96317715,1558.0,1398880000.0,1918.0,1400,0.1896264215264071,Others,1.7991664414791197,1.9540711375693065,3.6285693371392576,4.705774495976634,2.1637635801589177,1.7991664414791197,0,0,0.0,0.0,2,0,1263593973.26,421197991.08666664,8,0,5054375893.04,561597321.4488889
6203,-6.24855933,106.8034744,Kebayoran Baru,Kalyan - Wijaya,631796986.63,405517.96317715,1558.0,13122177292.7,364938.0,57666,0.3327032296200059,Coffee and Hot Beverages,2.9117480609361976,0.8750083857137625,4.550618855428435,3.5176508220212725,2.5173150703195226,0.8750083857137625,2,0,1263593973.26,421197991.08666664,16,3,10108751786.079998,594632458.0047058,41,5,18123104652.379993,431502491.7233332
6219,-6.238472,106.815903,Kebayoran Baru,Kisaku Event 1,631796986.63,405517.96317715,1558.0,18378360.0,441.0,196,0.18020044865531704,Others,2.9993763373593407,2.1101367571992444,6.2767953695073855,5.153713546452415,2.3680741887323666,2.1101367571992444,1,0,631796986.63,315898493.315,8,2,3519842933.15,391093659.2388889,45,8,67007827719.48997,1456691906.945434
6240,-6.24221436,106.81118554,Kebayoran Baru,KEDAI INN,631796986.63,405517.96317715,1558.0,10250513859.131,301014.0,57113,0.31576732422460124,Thai Appetizers and Salads,2.832608922888478,1.5221889340954589,5.622632403830081,4.529061001543776,2.261071109236501,1.5221889340954589,1,0,631796986.63,315898493.315,7,1,3911067919.78,488883489.9725,43,3,28426048607.420013,646046559.2595458
6384,-6.24414717,106.79759016,Kebayoran Baru,Kopi Konnichiwa Blok M Plaza,631796986.63,405517.96317715,1558.0,428685409.0288,18354.0,11067,0.19739450663844352,Coffee and Hot Beverages,2.233541629908607,0.08372939144007566,4.212499106545654,3.789699612359271,1.9625844290547896,0.08372939144007566,9,1,5686172879.67,568617287.967,16,3,10108751786.079998,594632458.0047058,28,5,17690315625.639988,610010883.6427583
6403,-6.2241507,106.82120879,Setia Budi,Kopi Konnichiwa Kuningan,3051474531.0,87880.49796965,34723.0,244782818.1412,10712.0,4972,0.4285985902739144,Coffee and Hot Beverages,3.1628967689578498,3.3801422620699837,7.623362132004468,6.813833264333282,2.556222198635637,2.556222198635637,12,2,36617694372.0,2816745720.923077,23,3,67252725682.0,2802196903.4166665,49,6,102525356702.71002,2050507134.0542004
6409,-6.22412512,106.82121006,Setia Budi,Kopi Konnichiwa Springhill Kemayoran,3051474531.0,87880.49796965,34723.0,242586936.3232,11194.0,5544,0.429369286958559,Coffee and Hot Beverages,3.1630800237180616,3.382033477810706,7.625159771066157,6.816363146770921,2.5566403466789014,2.5566403466789014,12,2,36617694372.0,2816745720.923077,23,3,67252725682.0,2802196903.4166665,49,6,102525356702.71002,2050507134.0542004
6450,-6.29381952,106.81623028,Pasar Minggu,Kopi Konnichiwa Cilandak,30594000.0,63870.56367432,479.0,135243672.7101,6717.0,3301,0.018394958867142243,Coffee and Hot Beverages,8.09123095082583,5.949475229064029,6.40972420929611,3.326597724116176,7.716273076821321,3.326597724116176,0,0,0.0,0.0,1,0,30594000.0,15297000.0,8,1,567090000.0,63010000.0
6524,-6.2899392,106.77815061,Cilandak,Kopi Konnichiwa Poins Mall,84317000.0,39035.64814815,2160.0,63188999.9972,4116.0,2947,0.02019875264031001,Others,7.404596745633835,5.573712929490424,3.0556376231099356,1.9458186499467607,7.368091886589915,1.9458186499467607,0,0,0.0,0.0,2,0,168634000.0,56211333.333333336,8,0,674536000.0,74948444.44444445
6547,-6.2981256,106.7735941,Cilandak,Sederhana Lebak Bulus,84317000.0,39035.64814815,2160.0,18933474960.1557,782362.0,73913,0.22366574231372227,Soft Drinks,8.402803080454516,6.604260948768817,3.7408748134260943,2.952392774832228,8.385859439040152,2.952392774832228,1,0,84317000.0,42158500.0,1,0,84317000.0,42158500.0,6,0,505902000.0,72271714.28571428
6554,-6.23491195,106.82346079,Mampang Prapatan,Kopi Bojo - Wisma Mulia II,120286000.0,23158.64458991,5194.0,130000.0,12.0,12,0.023430924149198375,Other Beverages,3.598370432870859,3.0242805604585543,7.200185053836702,5.956260917311073,2.947104796817438,2.947104796817438,0,0,0.0,0.0,4,0,6855032048.63,1371006409.726,45,0,84968592503.34,1847143315.29
6591,-6.3057038,106.8350547,Pasar Minggu,KORRE CAFE,30594000.0,63870.56367432,479.0,187246650.0,7268.0,3003,0.018279979659280784,Fried and Crispy,10.126385633165876,8.047516619500195,8.870726269561555,5.789515078386186,9.66974967644745,5.789515078386186,0,0,0.0,0.0,3,0,108546000.0,27136500.0,3,0,108546000.0,27136500.0
6606,-6.2056945,106.822272,Setia Budi,Kopi Se-Indonesia Dukuh Atas,3051474531.0,87880.49796965,34723.0,98006130.1254,7400.0,2146,0.4239028607022506,Cake and Desserts,3.8880598830106337,4.991168251214726,9.070070021847362,8.694316145094934,3.511889222525023,3.511889222525023,0,0,0.0,0.0,2,0,6102949062.0,2034316354.0,18,0,52506864013.63,2763519158.612105
6662,-6.22008405,106.83274745,Setia Budi,Sederhana Plaza Festival,3051474531.0,87880.49796965,34723.0,1540157502.2,86572.0,10176,0.4430209623696773,Thai Appetizers and Salads,4.467151682768407,4.677467291027129,8.925972466376017,7.885358580452734,3.8844782713462966,3.8844782713462966,3,0,4315068504.26,1078767126.065,12,3,28892194202.260002,2222476477.0969234,49,6,95528343653.26001,1910566873.0652
6672,-6.2778655,106.8009482,Cilandak,Sederhana Cipete,84317000.0,39035.64814815,2160.0,21381975111.7,947205.0,69853,0.2319023624005225,Comfort Food,5.9653327315045,3.830942414236029,4.127627132295681,1.1205368599888779,5.698162459523323,1.1205368599888779,3,0,252951000.0,63237750.0,7,0,590219000.0,73777375.0,21,1,2847862973.26,129448316.96636365
6835,-6.22113587,106.82507323,Setia Budi,Ayam Blenger PSP Karet,3051474531.0,87880.49796965,34723.0,1242927358.0,111134.0,17724,0.45167959314552586,Thai Appetizers and Salads,3.610256438454334,3.922328992060812,8.16548357393098,7.317796151223972,3.0283715296819538,3.0283715296819538,11,1,33566219841.0,2797184986.75,28,4,80601931779.26001,2779376957.9055176,55,6,106024350808.30002,1893291978.719643
6842,-6.30150728,106.79476287,Cilandak,Ayam Blenger PSP RS Fatmawati,84317000.0,39035.64814815,2160.0,3430439440.7661,314209.0,58562,0.11530667495632155,Others,8.511668123658247,6.433210242222742,5.133512972777474,2.6642608989078505,8.313467812711728,2.6642608989078505,2,1,168634000.0,56211333.333333336,5,1,421585000.0,70264166.66666667,10,1,843170000.0,76651818.18181819
6844,-6.27755972,106.83192245,Pasar Minggu,Ayam Blenger PSP Pejaten,30594000.0,63870.56367432,479.0,326620440.4582,28918.0,6997,0.024532993988879204,Others,7.296970838714298,5.3663681706828,7.436846164860833,4.547994694783697,6.775172143604309,4.547994694783697,1,0,30594000.0,15297000.0,2,1,61188000.0,20396000.0,9,3,329069000.0,32906900.0
6850,-6.22113587,106.82507323,Setia Budi,Ayam Geprek Goprok Karet,3051474531.0,87880.49796965,34723.0,6787434.0,624.0,420,0.42102604324435283,Thai Appetizers and Salads,3.610256438454334,3.922328992060812,8.16548357393098,7.317796151223972,3.0283715296819538,3.0283715296819538,11,1,33566219841.0,2797184986.75,28,4,80601931779.26001,2779376957.9055176,55,6,106024350808.30002,1893291978.719643
6856,-6.30150728,106.79476287,Cilandak,Ayam Geprek Goprok RS Fatmawati,84317000.0,39035.64814815,2160.0,24551023.112,2240.0,1757,0.018351957248712653,Others,8.511668123658247,6.433210242222742,5.133512972777474,2.6642608989078505,8.313467812711728,2.6642608989078505,2,1,168634000.0,56211333.333333336,5,1,421585000.0,70264166.66666667,10,1,843170000.0,76651818.18181819
6858,-6.2784662,106.83225504,Pasar Minggu,Ayam Geprek Goprok Pejaten,30594000.0,63870.56367432,479.0,2143812.0,145.0,120,0.013290288920811778,Thai Appetizers and Salads,7.399466610046706,5.463264148699273,7.4920100720540725,4.585453074234333,6.87916468352141,4.585453074234333,1,0,30594000.0,15297000.0,2,0,61188000.0,20396000.0,9,1,329069000.0,32906900.0
6870,-6.27703342,106.79776687,Cilandak,Kopi Wolu Tomang,84317000.0,39035.64814815,2160.0,17367000.0,952.0,462,0.016538627260698095,Other Beverages,5.829658053098392,3.719801528976039,3.765403236884889,0.7723822513407286,5.598374615279565,0.7723822513407286,5,0,421585000.0,70264166.66666667,5,0,421585000.0,70264166.66666667,18,1,2612665973.26,137508735.43473685
50759,-6.2247386,106.8098626,Kebayoran Baru,Kimukatsu Pacific Place,631796986.63,405517.96317715,1558.0,14199978976.5337,428925.0,84749,0.3758521620683704,Fried and Crispy,1.9069936244424894,2.4769608111406893,6.612523961435538,6.228514264028386,1.3015272411483676,1.3015272411483676,7,0,4422578906.41,552822363.30125,13,0,13052715914.929996,932336851.0664283,47,1,89163375007.6,1857570312.6583335
50761,-6.2435453,106.7839682,Kebayoran Baru,Kimukatsu Gandaria City,631796986.63,405517.96317715,1558.0,14651832344.1931,436954.0,83503,0.37669211319908374,Alcoholic Beverages,2.307167952603392,1.4955082872247194,3.121943247947774,3.856851571460149,2.4653908967504776,1.4955082872247194,1,0,631796986.63,315898493.315,3,1,1895390959.8899999,473847739.97249997,20,2,12635939732.599995,601711415.838095
50764,-6.222796,106.8420235,Tebet,Kimukatsu Kota Kasablanka,165329450.0,62083.90912505,2663.0,8440381647.6906,240322.0,30238,0.12127761030339491,Fried and Crispy,5.4695954257605415,5.430336956178773,9.644695796407099,8.308003418488596,4.863943956738762,4.863943956738762,15,0,5366086831.0,335380426.9375,15,0,5366086831.0,335380426.9375,29,0,34588939933.26,1152964664.4420002
50770,-6.2257678,106.7998901,Kebayoran Baru,Paradise Dynasty Plaza Senayan,631796986.63,405517.96317715,1558.0,37557663527.482,570976.0,107086,0.5380278752245982,Alcoholic Beverages,0.8141331712712093,1.9678042042432349,5.761135022186521,5.834427129518276,0.19792567555888688,0.19792567555888688,0,0,0.0,0.0,4,0,2527187946.52,505437589.304,19,2,16843497834.709993,842174891.7354996
50774,-6.2607441,106.8126729,Mampang Prapatan,Kimukatsu Lippo Kemang,120286000.0,23158.64458991,5194.0,3256047844.7544,96240.0,22918,0.07313296999279031,Fried and Crispy,4.574143314141791,2.5506719625661916,5.203358723759534,3.062513665590391,4.119828504305743,2.5506719625661916,10,0,1202860000.0,109350909.0909091,14,0,2159545986.63,143969732.442,27,1,7070272893.040001,252509746.18000004
50796,-6.2236876,106.8234033,Setia Budi,Kimukatsu Ciputra World,3051474531.0,87880.49796965,34723.0,5613616350.803,168906.0,28466,0.4910096990957319,Alcoholic Beverages,3.4068159578103483,3.602828738807082,7.8496522410424046,6.980697987049079,2.8030608425195775,2.8030608425195775,16,2,48823592496.0,2871976029.1764708,21,3,64080965151.0,2912771143.2272725,49,6,104478566710.45003,2089571334.2090006
50927,-6.2231991,106.8421909,Tebet,Bakerzin Kota Kasablanka,165329450.0,62083.90912505,2663.0,5919571069.0844,105438.0,31002,0.10812137070571888,Bakery Items,5.486695412480819,5.428662985206645,9.639329327085687,8.288149888541666,4.8789571361989745,4.8789571361989745,15,0,5366086831.0,335380426.9375,15,0,5366086831.0,335380426.9375,30,0,34754269383.26,1121105463.976129
50939,-6.22412,106.84319,Tebet,Yakiniku Like Kota Kasablanka,165329450.0,62083.90912505,2663.0,5901787999.0804,188830.0,21846,0.09548661427179676,Thai Curry and Soup,5.595386914097046,5.489270256950388,9.68818987431623,8.291227133885199,4.983017888607063,4.983017888607063,15,1,5366086831.0,335380426.9375,15,1,5366086831.0,335380426.9375,29,1,28816649771.260002,960554992.3753334
50977,-6.260616,106.812197,Mampang Prapatan,Bakerzin Lippo Kemang,120286000.0,23158.64458991,5194.0,6188088711.326,105292.0,28820,0.09773182257173063,Bakery Items,4.536387793035639,2.5054907919422584,5.152308003391878,3.0299428190405453,4.086556026994146,2.5054907919422584,10,0,1202860000.0,109350909.0909091,14,0,2159545986.63,143969732.442,27,0,7070272893.040001,252509746.18000004
50978,-6.260616,106.812197,Mampang Prapatan,Yakiniku Like Lippo Kemang,120286000.0,23158.64458991,5194.0,4940941958.0798,143436.0,19840,0.07841181955446637,Thai Curry and Soup,4.536387793035639,2.5054907919422584,5.152308003391878,3.0299428190405453,4.086556026994146,2.5054907919422584,10,0,1202860000.0,109350909.0909091,14,0,2159545986.63,143969732.442,27,0,7070272893.040001,252509746.18000004
51110,-6.22461695,106.80990973,Kebayoran Baru,Pepper Lunch Pasific Place,631796986.63,405517.96317715,1558.0,12371294810.9884,258328.0,51268,0.31971392052644404,Teppanyaki and Steaks,1.9121248022026003,2.4910552129412986,6.625470091933635,6.242938493235474,1.3086628272706933,1.3086628272706933,7,0,4422578906.41,552822363.30125,13,0,13052715914.929996,932336851.0664283,47,1,89163375007.6,1857570312.6583335
51111,-6.24438042,106.79745368,Kebayoran Baru,Pepper Lunch Blok M Plaza,631796986.63,405517.96317715,1558.0,12647305410.9486,267470.0,52731,0.3232718018111525,Teppanyaki and Steaks,2.2549325193024194,0.1086976376995014,4.185678291160958,3.7614417546509316,1.9889506357493318,0.1086976376995014,9,0,5686172879.67,568617287.967,16,0,10108751786.079998,594632458.0047058,27,1,17058518639.009989,609232808.5360711
51115,-6.2245316,106.8238502,Setia Budi,Pepper Lunch Ciputra World,3051474531.0,87880.49796965,34723.0,3636104110.997,78372.0,16428,0.46338844018434533,Teppanyaki and Steaks,3.4548780949416535,3.58725207782221,7.8358859089219655,6.926908236223021,2.843892044227224,2.843892044227224,15,0,45772117965.0,2860757372.8125,22,0,64201251151.0,2791358745.695652,48,1,101427092179.45003,2069940656.72347
51117,-6.291831,106.800102,Cilandak,Pepper Lunch Cilandak Town Square,84317000.0,39035.64814815,2160.0,14664021700.8229,333746.0,61572,0.18271696326498085,Teppanyaki and Steaks,7.484118803000705,5.3639406506957705,4.799154045197904,1.8661500559473283,7.237570222511657,1.8661500559473283,2,0,168634000.0,56211333.333333336,4,0,337268000.0,67453600.0,19,0,1548300000.0,77415000.0
51118,-6.24451088,106.78372275,Kebayoran Baru,Pepper Lunch Gandaria City,631796986.63,405517.96317715,1558.0,15428903167.3336,321965.0,57169,0.34501884681296363,Teppanyaki and Steaks,2.4156599241487258,1.5275471387166701,3.0229975777534093,3.757799522783155,2.565273891354403,1.5275471387166701,1,0,631796986.63,315898493.315,3,0,1895390959.8899999,473847739.97249997,20,1,12635939732.599995,601711415.838095
51120,-6.22298144,106.84312729,Tebet,Pepper Lunch Kota Kasablanka,165329450.0,62083.90912505,2663.0,8687188455.6016,183182.0,20870,0.10984331562194524,Teppanyaki and Steaks,5.590990037131495,5.533054338431613,9.741774651479844,8.376945506597366,4.984090866439773,4.984090866439773,15,1,5366086831.0,335380426.9375,15,1,5366086831.0,335380426.9375,28,1,28651320321.260002,987976562.8020691
51138,-6.2614661,106.8124774,Mampang Prapatan,Pepper Lunch Lippo Kemang,120286000.0,23158.64458991,5194.0,4125680287.1014,89522.0,16966,0.06988415768518343,Teppanyaki and Steaks,4.633842031172365,2.597374159828308,5.174845003967047,2.9968426141875195,4.185322503209387,2.597374159828308,9,0,1082574000.0,108257400.0,14,0,2159545986.63,143969732.442,26,0,5890995919.780001,218185034.06592596
51175,-6.3056095,106.8399574,Jagakarsa,Pepper Lunch Aeon Tanjung Barat,36182000.0,20675.42857143,1750.0,2874617783.4584,59832.0,8536,0.03213065616677566,Teppanyaki and Steaks,10.380018425033153,8.332140558318171,9.337994999631194,6.2497089858391774,9.901425999011588,6.2497089858391774,2,0,72364000.0,24121333.333333332,3,0,102958000.0,25739500.0,3,0,102958000.0,25739500.0
51195,-6.224301,106.843282,Tebet,Kintan Kota Kasablanka,165329450.0,62083.90912505,2663.0,12160334170.678,424598.0,26966,0.13775631946777134,Thai Curry and Soup,5.605425367884216,5.490923349304122,9.68782247086955,8.284054326834703,4.992209461835199,4.992209461835199,15,1,5366086831.0,335380426.9375,15,1,5366086831.0,335380426.9375,29,1,28816649771.260002,960554992.3753334
51214,-6.2238682,106.8235384,Setia Budi,Shaburi Kintan Ciputra World,3051474531.0,87880.49796965,34723.0,11920085785.096,588712.0,36212,0.5371443971597512,Thai Main Dishes,3.4212497424531776,3.602735943763263,7.850140069694566,6.971355709768536,2.81586047427929,2.81586047427929,16,0,48823592496.0,2871976029.1764708,21,0,64080965151.0,2912771143.2272725,48,0,101427092179.45003,2069940656.72347
51574,-6.2445724,106.7984859,Kebayoran Baru,Auntie Anne's Blok M Plaza,631796986.63,405517.96317715,1558.0,2293963707.0,3432597.0,28049,0.23115178132978445,Snacks and Sides,2.3050294877379067,0.17095896228948296,4.270165787929941,3.7646950536882677,2.0085797332892046,0.17095896228948296,9,0,5686172879.67,568617287.967,16,0,10108751786.079998,594632458.0047058,29,0,17810601625.639988,593686720.8546662
51583,-6.2239306,106.820696,Setia Budi,Auntie Anne's Lotte,3051474531.0,87880.49796965,34723.0,1017237488.0,1067378.0,9946,0.43975997979049064,Snacks and Sides,3.1066122634184685,3.351831420960008,7.592450666520317,6.807276137693964,2.5023034401861337,2.5023034401861337,12,0,36617694372.0,2816745720.923077,22,0,64201251151.0,2791358745.695652,50,2,103157153689.34003,2022689288.026275
51600,-6.224773,106.809603,Kebayoran Baru,Auntie Anne's Pacific Place,631796986.63,405517.96317715,1558.0,3183667249.0,3984155.0,37352,0.24890014930348736,Snacks and Sides,1.87830749321486,2.457996734701591,6.588816638289933,6.215269537683107,1.272548965826378,1.272548965826378,7,0,4422578906.41,552822363.30125,13,0,13052715914.929996,932336851.0664283,47,1,89163375007.6,1857570312.6583335
51603,-6.224944,106.842656,Tebet,Auntie Anne's Kota Kasablanka,165329450.0,62083.90912505,2663.0,2568180670.0,1269926.0,12852,0.06439240162775264,Snacks and Sides,5.536220917570982,5.399764658256027,9.59340873489221,8.184779156327846,4.920147066698775,4.920147066698775,15,0,5366086831.0,335380426.9375,15,0,5366086831.0,335380426.9375,31,1,34919598833.26,1091237463.539375
51618,-6.2238904,106.83006762,Setia Budi,Auntie Anne's Kuningan City,3051474531.0,87880.49796965,34723.0,996809442.0,903664.0,9484,0.4390124107517594,Snacks and Sides,4.143624711185855,4.2021868213445455,8.446762946039946,7.370504712693168,3.535361338682616,3.535361338682616,6,0,13469492097.26,1924213156.7514286,21,0,59241610062.259995,2692800457.3754544,50,2,98579818184.26001,1932937611.4560785
51625,-6.2950281,106.7926977,Cilandak,Auntie Anne's Fatmawati,84317000.0,39035.64814815,2160.0,2930442298.0,4729375.0,46914,0.09654359294379955,Snacks and Sides,7.791886545227384,5.7341420472310185,4.438741957191802,1.9230522781557167,7.6127156448967375,1.9230522781557167,2,0,168634000.0,56211333.333333336,8,0,674536000.0,74948444.44444445,16,0,1349072000.0,79357176.47058824
51636,-6.2613416,106.8124423,Mampang Prapatan,Auntie Anne's Lippo Mall Kemang,120286000.0,23158.64458991,5194.0,941640250.0,1415292.0,10832,0.04354794278697159,Snacks and Sides,4.619878665808803,2.58430755022502,5.172089974682335,3.0020350364319404,4.171106167527502,2.58430755022502,9,0,1082574000.0,108257400.0,14,0,2159545986.63,143969732.442,26,0,5890995919.780001,218185034.06592596
